"guide","point_est","gene_name","lower_ci","upper_ci","p_onetail","p_twotail","fdr"
"Trim28_2",0.93065744935609,"Trim28",0.793990167381019,1.06090614271811,0.2,0.4,0.592366412213741
"Trim28_3",0.915271389111582,"Trim28",0.744975922467009,1.10291125508601,0.2,0.4,0.592366412213741
"Trrap_1",0.525866130381488,"Trrap",0.421101333494438,0.680214524210755,0,0,0
"Trrap_2",0.775089898432476,"Trrap",0.606216600836524,0.966415406714983,0,0,0
"Trrap_3",0.791907490923612,"Trrap",0.629560448354803,0.906058981852384,0,0,0
"Tsc1_1",1.41608586104748,"Tsc1",1.17738909008551,1.66512622213963,0,0,0
"Tsc1_2",1.11145731996001,"Tsc1",0.786688374943287,1.27242201356352,0.2,0.4,0.592366412213741
"Tsc1_3",1.31844724771411,"Tsc1",1.05814684417685,1.86226399936579,0,0,0
"Tulp3_1",0.791163652882541,"Tulp3",0.67971608539813,0.906785391853847,0,0,0
"Tulp3_2",1.5437806686696,"Tulp3",1.00388734689208,1.93923833479206,0.1,0.2,0.371291866028708
"Tulp3_3",0.984747254914116,"Tulp3",0.806159360339558,1.27437178753951,0.3,0.6,0.74140127388535
"Ube2q1_1",1.19515779430244,"Ube2q1",0.976084072841505,1.4617215807417,0.1,0.2,0.371291866028708
"Ube2q1_2",0.911994356255875,"Ube2q1",0.834430880971308,1.04406056500617,0.1,0.2,0.371291866028708
"Ube2q1_3",0.94977944583298,"Ube2q1",0.8053320189771,1.03444309021426,0.2,0.4,0.592366412213741
"Uhrf2_1",0.810197862235879,"Uhrf2",0.675878580649181,1.03961732420665,0.1,0.2,0.371291866028708
"Uhrf2_2",0.983673491305461,"Uhrf2",0.823758378034357,1.40642397115151,0.3,0.6,0.74140127388535
"Uhrf2_3",1.14702436690776,"Uhrf2",0.999371113224904,1.3656956570681,0.1,0.2,0.371291866028708
"Vangl1_1",1.05697269842343,"Vangl1",0.940879072322723,1.20745318473558,0.3,0.6,0.74140127388535
"Vangl1_2",1.09193303668418,"Vangl1",0.936112537803117,1.21546093999733,0.2,0.4,0.592366412213741
"Vangl1_3",0.99294445976161,"Vangl1",0.730359209166614,1.26615649517918,0.4,0.8,0.851577503429355
"Vcpkmt_1",0.874481717669909,"Vcpkmt",0.776454945910428,1.00555068956579,0.1,0.2,0.371291866028708
"Vcpkmt_2",1.0916355122872,"Vcpkmt",0.867453058623997,1.30687539992551,0.4,0.8,0.851577503429355
"Vcpkmt_3",0.933676373399736,"Vcpkmt",0.853412292273409,1.04152614624259,0.2,0.4,0.592366412213741
"Vps72_1",1.12202673471763,"Vps72",0.932124442552961,1.49381297201938,0.2,0.4,0.592366412213741
"Vps72_2",0.995026165076858,"Vps72",0.800459497247727,1.1988572489821,0.5,1,1
"Vps72_3",0.540373280098621,"Vps72",0.437426157056042,0.658301146602641,0,0,0
"Wapl_1",0.55458591465769,"Wapl",0.444631829291396,0.734159322734906,0,0,0
"Wapl_2",0.737407795119987,"Wapl",0.648536229615052,0.914013357851311,0,0,0
"Wapl_3",0.802061675081428,"Wapl",0.66077713533349,1.05087247324309,0.2,0.4,0.592366412213741
"Wnk1_1",1.05266742397762,"Wnk1",0.886081097199016,1.20727047923911,0.3,0.6,0.74140127388535
"Wnk1_2",0.997583486086405,"Wnk1",0.796986930139387,1.28982891810229,0.5,1,1
"Wnk1_3",0.750840566311443,"Wnk1",0.640886343694662,0.854484241886138,0,0,0
"Yeats4_1",0.976633106694003,"Yeats4",0.798558039864355,1.12423412539738,0.5,1,1
"Yeats4_2",0.572317879254406,"Yeats4",0.455567038323052,0.755645174688248,0,0,0
"Yeats4_3",0.632419505747391,"Yeats4",0.47371388433386,0.768005511073293,0,0,0
"Yy1_1",0.710237352434619,"Yy1",0.61910678479541,0.806348093766508,0,0,0
"Yy1_2",0.593972265380297,"Yy1",0.543597126256279,0.666637847749569,0,0,0
"Yy1_3",0.638753623701959,"Yy1",0.590809678442612,0.724327288885406,0,0,0
"Zbtb38_1",0.922145430666784,"Zbtb38",0.803806372931804,1.01777448779755,0.1,0.2,0.371291866028708
"Zbtb38_2",1.80831691604037,"Zbtb38",1.27448325958059,2.30004179054985,0,0,0
"Zbtb38_3",0.930791509268017,"Zbtb38",0.835154552449808,1.0094845087063,0.1,0.2,0.371291866028708
"Zbtb4_1",0.969771889203675,"Zbtb4",0.880423536780193,1.08311305523832,0.3,0.6,0.74140127388535
"Zbtb4_2",0.738026488111334,"Zbtb4",0.617247696631385,0.864117413911593,0,0,0
"Zbtb4_3",0.977368471174793,"Zbtb4",0.767681701042023,1.2619830932911,0.3,0.6,0.74140127388535
"Zmat3_1",1.31409176200364,"Zmat3",1.08142671751212,1.51122035014259,0,0,0
"Zmat3_2",1.79573820726926,"Zmat3",1.45239138661024,2.15913850405355,0,0,0
"Zmat3_3",1.29080406410397,"Zmat3",1.10022303775148,1.44539820447895,0,0,0
"Zmym5_1",0.808256523441919,"Zmym5",0.739280875104534,0.90424347544389,0,0,0
"Zmym5_2",1.25568577180043,"Zmym5",1.01642537566925,1.62598208049479,0,0,0
"Zmym5_3",0.780140187579752,"Zmym5",0.669771309065948,0.878321476235776,0,0,0
"Zmynd11_1",1.20380142809568,"Zmynd11",1.04527541094026,1.55076667060389,0,0,0
"Zmynd11_2",0.849395015652699,"Zmynd11",0.714815191822758,0.997334942416287,0,0,0
"Zmynd11_3",0.987558723226794,"Zmynd11",0.820655588458305,1.12809346845108,0.5,1,1
"Zmynd8_1",1.33395464263797,"Zmynd8",1.03892740179791,1.69962010779941,0,0,0
"Zmynd8_2",1.02794437723267,"Zmynd8",0.835142855197338,1.2942233749849,0.5,1,1
